Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Screen_Time_Hours_Per_Day,GPA,Extracurricular_Hours_Per_Day,Anxiety_Norm,Social_Support_Deficit,Career_Concern_Norm,Mood_Norm,Stress_Level
22721,4.95,7.28,1.64,0.1,3.95,10.0,0.5,0.244,0.539,0.597,0.154,Moderate
22722,5.16,7.51,0.89,0.74,0.5,10.0,0.16,0.122,0.565,0.0,0.0,Moderate
22723,7.8,6.41,0.17,1.28,3.34,5.4,0.0,0.695,0.771,0.719,0.805,High
22724,4.43,8.76,1.09,1.33,3.9,9.52,2.24,0.122,0.426,0.552,0.244,Moderate
22725,1.89,10.02,1.34,0.22,0.61,8.44,0.35,0.085,0.533,0.385,0.0,Low
22726,4.47,6.47,2.94,0.08,3.27,6.02,0.06,0.336,0.445,0.178,0.243,Moderate
22727,6.38,6.56,4.49,0.38,5.6,10.0,2.24,0.334,0.106,0.453,0.615,Moderate
22728,2.33,8.91,1.05,0.76,2.3,10.0,0.11,0.08,0.372,0.183,0.149,Low
22729,6.66,7.55,0.0,0.24,3.16,9.93,0.27,0.113,0.815,0.246,0.255,Low
22730,7.16,8.96,1.15,1.26,5.96,9.03,0.79,0.491,0.511,0.341,0.353,Moderate
22731,8.35,5.73,1.38,0.13,4.62,3.67,0.88,0.875,0.533,0.749,1.0,High
22732,5.27,7.49,1.88,0.08,3.86,8.71,0.63,0.671,0.519,0.71,0.658,Moderate
22733,8.17,8.33,2.03,0.11,2.28,9.56,0.18,0.665,0.748,0.484,1.0,High
22734,3.83,8.03,1.55,0.09,5.39,10.0,0.35,0.744,0.667,0.737,0.935,High
22735,4.8,8.93,0.36,1.17,4.07,9.76,0.25,0.205,0.652,0.311,0.0,Low
22736,3.34,8.24,1.56,0.41,6.54,9.45,0.1,0.354,0.627,0.0,0.234,Moderate
22737,8.28,6.72,1.24,2.37,5.84,7.64,0.45,0.865,0.813,0.386,0.923,High
22738,10.43,6.8,2.58,1.4,1.47,9.52,0.78,0.497,0.156,0.305,0.264,Moderate
22739,6.33,7.39,0.85,2.54,2.76,8.56,0.35,0.471,0.502,0.747,0.345,Moderate
22740,9.26,5.89,0.34,1.25,5.47,2.15,2.58,0.995,0.344,1.0,1.0,High
22741,5.6,8.62,0.96,1.63,5.08,9.56,2.14,0.144,0.508,0.396,0.039,Moderate
22742,6.18,6.81,3.3,2.45,4.33,10.0,0.13,0.082,0.486,0.196,0.3,Moderate
22743,3.78,9.31,1.55,0.1,1.64,8.65,0.07,0.111,0.459,0.282,0.21,Low
22744,6.04,7.41,2.21,0.08,2.9,9.38,0.89,0.202,0.497,0.0,0.0,Low
22745,7.75,6.25,0.0,0.06,2.05,5.05,2.01,0.541,0.67,0.689,0.857,High
22746,4.54,9.13,3.5,0.52,4.56,10.0,1.54,0.472,0.255,0.568,0.408,Moderate
22747,4.68,7.8,0.92,0.18,5.1,10.0,0.3,0.417,0.499,0.094,0.583,Moderate
22748,5.52,7.75,0.84,1.94,5.35,10.0,0.26,0.094,0.818,0.132,0.344,Moderate
22749,1.25,7.45,0.81,1.9,4.72,9.37,0.15,0.524,0.601,0.229,0.433,Moderate
22750,9.79,5.28,0.11,2.77,3.38,3.94,2.0,1.0,0.907,0.711,1.0,High
22751,3.67,9.74,1.27,2.51,1.61,10.0,0.82,0.016,0.329,0.0,0.0,Low
22752,3.99,8.67,0.32,0.27,2.66,10.0,1.31,0.0,0.307,0.0,0.0,Low
22753,11.39,7.03,2.0,0.31,2.05,9.87,0.0,1.0,0.834,0.564,0.92,High
22754,4.9,8.06,1.78,1.31,3.8,8.91,0.25,0.0,0.301,0.235,0.059,Low
22755,7.33,7.39,0.14,1.44,3.19,10.0,0.3,0.217,0.737,0.383,0.441,Moderate
22756,6.23,9.36,1.01,0.01,2.54,10.0,0.02,0.116,0.592,0.0,0.0,Low
22757,5.0,8.55,0.25,0.17,3.64,10.0,0.03,0.434,0.515,0.509,0.308,Moderate
22758,4.59,9.92,0.83,1.69,4.47,9.65,2.44,0.0,0.38,0.0,0.0,Low
22759,5.24,7.59,0.45,0.24,5.76,7.52,0.13,0.0,0.336,0.188,0.112,Low
22760,3.58,8.38,8.0,0.36,2.58,10.0,0.35,0.0,0.147,0.282,0.0,Low
22761,4.14,7.66,0.55,2.55,3.93,10.0,3.03,0.009,0.482,0.613,0.0,Low
22762,2.88,9.43,0.58,2.21,5.2,9.86,0.36,0.156,0.675,0.0,0.0,Low
22763,1.19,8.56,4.71,0.27,4.28,8.22,2.5,0.401,0.118,0.421,0.126,Low
22764,4.15,10.12,4.41,1.06,5.89,9.16,0.21,0.488,0.373,0.346,0.375,Moderate
22765,7.09,5.77,5.37,2.18,5.31,4.74,0.3,0.324,0.0,0.248,0.201,Moderate
22766,3.65,8.6,0.63,1.07,0.5,10.0,0.45,0.441,0.417,0.068,0.364,Moderate
22767,2.16,8.54,3.01,0.31,5.32,9.49,0.05,0.0,0.314,0.117,0.065,Low
22768,5.35,8.27,1.28,1.13,5.47,10.0,0.69,0.45,0.397,0.355,0.117,Moderate
22769,3.78,7.8,5.0,1.89,1.43,9.3,0.36,0.412,0.314,0.247,0.286,Moderate
22770,5.16,8.3,5.47,0.95,3.06,7.67,0.8,0.052,0.323,0.0,0.0,Low
22771,9.69,6.9,0.04,0.78,4.2,10.0,0.38,0.6,0.77,0.625,0.857,High
22772,8.67,7.4,3.46,0.0,2.45,8.29,0.48,0.68,0.772,0.4,0.69,High
22773,9.47,8.34,6.48,0.72,1.44,10.0,2.28,0.307,0.026,0.0,0.0,Low
22774,8.45,6.88,0.03,1.64,1.63,10.0,0.07,0.436,0.748,0.235,0.058,Moderate
22775,1.55,9.07,4.27,0.84,3.24,10.0,0.37,0.141,0.154,0.482,0.207,Moderate
22776,3.71,8.4,5.6,0.49,3.58,10.0,1.05,0.209,0.12,0.291,0.015,Low
22777,3.26,7.3,0.79,4.1,6.06,10.0,0.14,0.285,0.553,0.042,0.341,Moderate
22778,2.24,10.07,6.03,1.44,6.25,9.61,0.49,0.373,0.168,0.24,0.306,Moderate
22779,6.72,6.56,0.3,0.52,5.05,10.0,0.38,0.12,0.372,0.284,0.481,Moderate
22780,5.51,9.02,0.99,1.32,2.95,10.0,0.12,0.485,0.75,0.179,0.372,Moderate
22781,7.0,6.56,0.05,0.51,4.38,8.92,0.14,0.799,0.739,0.609,1.0,High
22782,6.02,6.12,0.79,0.32,5.75,4.23,2.31,0.314,0.518,0.618,0.439,Moderate
22783,2.83,6.49,1.45,3.63,4.75,5.14,1.54,0.53,0.654,0.67,0.293,Moderate
22784,9.64,7.4,0.0,0.39,1.32,10.0,1.89,1.0,0.444,0.331,1.0,High
22785,10.74,7.43,4.3,0.42,2.15,9.91,0.93,1.0,0.359,0.826,0.873,High
22786,4.02,8.87,2.13,0.57,2.72,8.53,0.14,0.593,0.649,0.456,0.304,Moderate
22787,5.63,6.9,0.27,0.65,3.64,9.95,0.41,0.488,0.405,0.687,0.419,Moderate
22788,5.05,6.95,4.63,1.88,1.33,9.73,0.31,0.415,0.468,0.638,0.45,Moderate
22789,3.64,8.16,3.94,1.85,6.12,9.16,1.09,0.325,0.112,0.268,0.285,Moderate
22790,3.49,9.59,0.39,0.11,4.11,10.0,1.42,0.061,0.552,0.011,0.06,Low
22791,4.2,8.15,4.41,1.35,0.5,10.0,0.16,0.109,0.248,0.674,0.208,Moderate
22792,1.37,7.94,0.65,0.51,4.51,8.64,0.64,0.0,0.416,0.327,0.022,Low
22793,7.85,6.26,0.78,1.7,7.12,5.58,0.61,0.92,0.519,0.552,1.0,High
22794,2.62,9.18,1.29,1.42,3.13,9.26,0.3,0.054,0.491,0.157,0.0,Low
22795,9.44,7.8,1.02,0.32,1.44,10.0,0.13,0.623,0.947,0.496,0.8,High
22796,10.69,6.79,0.56,1.67,4.08,8.95,0.09,0.98,0.849,0.609,0.947,High
22797,5.05,7.28,2.13,0.92,1.82,10.0,1.0,0.192,0.354,0.497,0.0,Moderate
22798,1.51,9.34,1.74,0.75,4.96,7.27,1.62,0.187,0.46,0.185,0.0,Low
22799,9.17,7.71,2.21,0.05,1.26,9.43,0.54,0.413,0.274,0.611,0.599,Moderate
22800,5.09,8.07,2.53,1.2,3.15,8.03,0.13,0.328,0.555,0.328,0.36,Moderate
22801,5.25,6.46,2.39,0.68,6.19,5.26,0.11,0.382,0.604,0.322,0.753,High
22802,5.8,7.19,1.38,0.11,1.6,9.57,0.28,0.551,0.48,0.549,0.716,Moderate
22803,5.53,4.73,4.95,0.16,4.97,3.14,0.27,0.726,0.0,0.576,0.631,Moderate
22804,5.7,8.22,0.29,1.17,4.19,9.0,0.03,0.24,0.53,0.614,0.365,Moderate
22805,6.77,8.85,2.82,0.38,3.19,10.0,1.75,0.0,0.0,0.0,0.0,Low
22806,9.41,8.09,2.69,0.47,2.22,9.87,0.38,0.565,0.454,0.432,0.481,Moderate
22807,3.92,8.47,0.31,0.19,3.94,9.51,0.51,0.0,0.374,0.163,0.0,Low
22808,5.5,7.1,0.37,2.02,0.87,10.0,0.13,0.043,0.748,0.527,0.334,Moderate
22809,9.22,6.47,1.52,0.38,5.41,3.78,0.07,0.599,0.669,0.678,0.695,High
22810,4.25,8.57,3.85,0.16,4.04,7.08,0.23,0.124,0.209,0.36,0.35,Moderate
22811,3.66,9.87,1.3,0.11,4.67,9.55,0.42,0.308,0.64,0.0,0.087,Moderate
22812,3.61,9.01,1.75,1.55,3.12,9.15,0.1,0.493,0.592,0.382,0.517,Moderate
22813,3.22,7.11,2.62,1.45,4.37,10.0,1.58,0.102,0.181,0.151,0.0,Low
22814,5.17,8.91,2.85,0.12,5.56,10.0,1.74,0.262,0.414,0.0,0.305,Low
22815,6.16,5.84,2.34,0.08,2.57,4.18,2.89,0.786,0.706,0.593,0.834,High
22816,5.19,8.29,0.18,0.1,5.2,8.24,0.08,0.35,0.895,0.124,0.218,Moderate
22817,9.57,8.24,1.24,0.03,3.9,9.24,0.32,0.764,0.808,0.449,1.0,High
22818,7.34,5.72,1.37,0.16,7.49,3.44,1.21,1.0,0.575,0.927,1.0,High
22819,4.47,8.23,1.54,1.78,3.68,9.77,1.93,0.502,0.458,0.172,0.062,Moderate
22820,6.55,7.55,0.0,1.95,3.09,10.0,0.26,0.331,0.729,0.256,0.414,Moderate
22821,11.73,5.81,0.0,0.82,4.46,4.88,1.61,1.0,0.741,1.0,1.0,High
22822,4.81,9.05,2.44,0.2,1.86,9.46,1.33,0.351,0.413,0.123,0.398,Moderate
22823,3.02,8.18,2.91,0.17,5.99,8.93,2.07,0.213,0.442,0.69,0.0,Moderate
22824,3.11,9.5,1.11,0.13,2.44,9.24,0.4,0.503,0.604,0.151,0.387,Moderate
22825,3.28,8.5,0.41,1.5,4.06,10.0,0.37,0.45,0.396,0.161,0.378,Low
22826,4.59,8.44,0.49,2.05,4.71,9.23,0.13,0.068,0.572,0.174,0.0,Low
22827,3.8,7.18,2.87,2.54,5.07,10.0,1.98,0.0,0.531,0.161,0.0,Low
22828,8.62,7.97,0.34,0.09,2.59,9.16,0.31,0.78,0.539,0.478,0.644,High
22829,3.85,8.73,0.34,0.01,4.0,10.0,2.23,0.074,0.348,0.296,0.03,Moderate
22830,8.81,7.43,0.44,0.3,1.6,8.72,0.93,0.855,0.594,0.348,0.552,High
22831,1.88,10.39,1.94,2.94,2.34,9.77,0.17,0.341,0.526,0.54,0.41,Moderate
22832,5.18,7.82,1.07,0.86,3.36,9.07,2.45,0.521,0.447,0.277,0.372,Moderate
22833,8.6,6.66,8.0,0.06,4.02,9.69,0.55,0.664,0.0,0.43,0.369,Moderate
22834,5.43,6.24,0.84,0.54,5.16,6.03,0.45,0.293,0.515,0.275,0.516,Moderate
22835,7.05,7.63,1.35,0.18,4.71,9.24,0.09,0.469,0.437,0.664,0.55,Moderate
22836,8.2,8.42,2.68,0.3,0.76,10.0,0.12,0.337,0.558,0.297,0.6,Moderate
22837,2.85,8.87,1.18,2.64,5.47,9.93,0.0,0.354,0.784,0.096,0.482,Moderate
22838,8.43,6.14,1.48,1.54,4.14,5.24,0.27,1.0,0.795,0.668,0.993,High
22839,10.7,7.06,0.0,2.56,3.07,10.0,0.55,1.0,1.0,0.702,1.0,High
22840,4.7,6.84,1.26,0.16,4.08,10.0,1.06,0.581,0.182,0.424,0.598,Moderate
22841,7.2,6.79,0.4,1.33,4.15,10.0,0.99,0.417,0.469,0.826,0.969,High
22842,4.12,7.81,1.9,0.27,1.52,10.0,0.21,0.215,0.294,0.503,0.359,Moderate
22843,6.05,8.7,3.64,0.91,0.5,9.62,0.15,0.166,0.473,0.32,0.068,Moderate
22844,3.34,8.98,1.42,0.76,3.87,9.63,0.15,0.54,0.537,0.239,0.348,Moderate
22845,3.74,8.03,4.21,0.36,5.13,7.75,1.64,0.34,0.0,0.2,0.198,Moderate
22846,2.83,8.42,2.7,0.04,2.57,9.9,0.23,0.285,0.568,0.359,0.321,Moderate
22847,0.0,10.1,1.9,0.22,4.26,9.75,0.21,0.307,0.367,0.368,0.624,Moderate
22848,1.87,9.47,3.38,0.5,6.2,9.4,0.25,0.283,0.235,0.4,0.604,Moderate
22849,5.84,8.03,2.45,1.47,5.6,10.0,0.3,0.292,0.346,0.433,0.13,Moderate
22850,6.15,7.1,2.28,0.36,3.2,9.35,0.3,0.496,0.483,0.258,0.503,Moderate
22851,2.58,10.1,1.06,0.73,2.94,6.85,0.44,0.371,0.5,0.147,0.296,Moderate
22852,5.9,9.46,3.65,0.5,6.04,7.68,0.28,0.0,0.411,0.16,0.279,Moderate
22853,0.86,11.0,8.0,0.75,3.69,6.6,0.46,0.001,0.005,0.0,0.0,Low
22854,7.06,8.68,1.71,1.7,2.96,9.64,0.05,0.316,0.311,0.314,0.224,Moderate
22855,3.8,10.97,1.08,0.2,5.88,9.02,0.14,0.029,0.433,0.447,0.434,Moderate
22856,6.08,7.1,0.9,3.31,3.6,9.08,0.2,0.514,0.496,0.241,0.189,Moderate
22857,7.27,6.74,8.0,2.0,3.0,10.0,1.31,0.005,0.207,0.195,0.339,Moderate
22858,3.81,7.2,6.38,0.48,1.59,7.76,0.35,0.117,0.0,0.16,0.303,Moderate
22859,4.4,8.15,0.91,0.43,3.9,10.0,0.0,0.0,0.361,0.184,0.0,Low
22860,7.33,6.12,0.05,0.24,3.41,5.85,1.98,0.526,0.706,0.443,0.738,High
22861,7.87,8.49,1.63,0.0,2.85,10.0,0.43,0.582,0.513,0.527,0.531,Moderate
22862,6.28,7.95,2.43,0.29,0.82,10.0,0.07,0.376,0.373,0.275,0.359,Moderate
22863,2.68,8.66,1.0,0.46,4.32,7.85,0.09,0.218,0.417,0.288,0.0,Low
22864,7.35,6.27,0.0,0.13,4.96,3.87,0.88,0.94,0.51,0.605,0.868,High
22865,3.53,7.41,3.95,0.81,5.81,8.68,0.41,0.401,0.235,0.189,0.295,Moderate
22866,6.6,7.1,4.01,1.03,4.05,9.62,0.88,0.701,0.161,0.336,0.549,Moderate
22867,5.45,9.64,2.44,2.96,3.41,10.0,2.74,0.0,0.131,0.0,0.0,Low
22868,2.97,10.04,5.67,0.64,7.15,6.84,2.03,0.368,0.344,0.0,0.382,Moderate
22869,6.16,8.53,1.15,1.44,4.16,9.95,0.66,0.357,0.547,0.309,0.176,Moderate
22870,5.29,5.9,8.0,0.06,5.01,6.29,0.54,1.0,0.34,0.954,1.0,High
22871,5.1,8.05,1.69,0.85,3.81,7.85,0.17,0.343,0.49,0.219,0.353,Moderate
22872,4.54,8.09,2.91,0.07,4.68,10.0,0.12,0.29,0.569,0.794,0.34,Moderate
22873,3.71,7.93,5.57,0.21,1.9,9.84,1.23,0.091,0.173,0.386,0.31,Moderate
22874,5.43,8.08,1.26,1.3,6.75,9.8,0.03,0.104,0.609,0.494,0.397,Moderate
22875,9.15,5.82,0.04,1.01,4.36,4.83,0.25,1.0,0.776,0.874,1.0,High
22876,7.36,6.81,2.04,0.72,2.9,9.68,0.08,0.565,0.581,0.662,0.476,Moderate
22877,7.5,6.44,0.24,0.51,3.84,3.49,0.06,0.704,0.676,0.616,0.975,High
22878,6.88,6.88,0.0,2.72,3.42,10.0,0.22,0.406,0.572,0.31,0.546,Moderate
22879,3.68,5.34,0.58,1.15,6.71,2.1,0.0,0.89,0.705,1.0,1.0,High
22880,4.72,8.35,0.56,0.09,4.33,10.0,2.71,0.216,0.47,0.07,0.0,Low
22881,4.93,8.83,0.09,0.39,2.49,10.0,0.13,0.533,0.334,0.218,0.211,Moderate
22882,5.85,7.08,1.35,0.49,5.33,10.0,2.36,0.52,0.409,0.437,0.229,Moderate
22883,5.59,9.09,0.33,0.27,0.5,10.0,2.45,0.086,0.269,0.233,0.051,Low
22884,7.58,6.41,1.96,0.1,3.8,6.93,0.06,0.812,0.238,0.3,0.837,Moderate
22885,9.48,5.39,2.48,0.04,2.52,2.6,0.44,1.0,0.599,0.874,1.0,High
22886,3.72,9.68,8.0,0.36,4.32,9.88,0.23,0.0,0.0,0.003,0.0,Low
22887,6.57,7.1,2.33,0.45,1.34,10.0,0.02,0.573,0.575,0.196,0.515,Moderate
22888,11.74,6.05,2.75,0.13,2.21,6.14,2.7,0.928,0.594,0.406,0.977,High
22889,5.8,6.43,0.99,0.89,7.38,2.99,0.32,0.954,0.657,0.807,1.0,High
22890,5.94,7.69,1.84,0.59,4.01,9.57,2.54,0.233,0.666,0.531,0.319,Moderate
22891,0.74,9.35,1.0,1.13,4.08,10.0,1.26,0.099,0.422,0.24,0.0,Low
22892,6.94,7.12,4.35,0.52,2.92,9.46,0.33,0.198,0.461,0.406,0.691,Moderate
22893,2.94,8.54,2.73,0.08,4.68,8.03,0.11,0.129,0.337,0.051,0.284,Moderate
22894,5.39,8.23,2.8,1.07,2.07,10.0,3.46,0.0,0.243,0.263,0.0,Low
22895,2.93,9.02,2.48,1.18,4.08,6.84,0.32,0.223,0.553,0.446,0.287,Moderate
22896,6.54,8.15,1.01,2.08,2.0,10.0,2.18,0.333,0.377,0.097,0.188,Moderate
22897,10.42,4.3,0.38,0.16,3.63,3.42,0.04,1.0,0.585,1.0,1.0,High
22898,10.21,7.85,4.46,0.14,4.2,8.37,1.08,0.405,0.075,0.15,0.457,Moderate
22899,7.51,7.08,0.12,0.54,4.79,10.0,2.54,0.56,0.314,0.162,0.528,Moderate
22900,3.67,8.12,0.33,0.56,4.06,9.97,0.92,0.12,0.154,0.072,0.0,Low
22901,9.49,6.95,0.43,2.19,3.29,9.64,0.26,0.596,0.649,0.312,0.946,High
22902,7.79,7.02,0.0,2.34,3.13,10.0,1.48,0.801,0.67,0.286,0.846,High
22903,10.55,6.35,0.0,0.08,1.7,3.0,1.0,1.0,0.723,1.0,1.0,High
22904,3.82,8.21,0.87,0.86,0.88,10.0,0.06,0.101,0.667,0.566,0.291,Moderate
22905,6.41,8.25,1.63,0.58,4.18,9.95,0.26,0.491,0.53,0.808,0.298,Moderate
22906,5.74,6.31,2.21,0.15,6.63,6.02,0.24,0.996,0.513,0.681,1.0,High
22907,6.96,7.73,0.77,0.2,2.2,8.98,0.17,0.441,0.795,0.706,0.637,Moderate
22908,1.89,8.76,1.02,0.13,3.7,9.22,0.24,0.163,0.445,0.26,0.26,Moderate
22909,8.85,5.01,0.06,1.79,4.81,5.91,0.35,1.0,1.0,0.985,1.0,High
22910,3.82,9.69,0.29,0.17,3.29,10.0,0.56,0.111,0.703,0.34,0.0,Low
22911,5.27,7.7,1.56,0.51,3.1,8.43,0.47,0.543,0.544,0.843,0.362,Moderate
22912,3.08,9.86,3.84,1.02,3.58,8.91,0.18,0.156,0.342,0.163,0.0,Low
22913,7.76,7.94,0.0,0.01,3.33,10.0,0.24,0.281,0.495,0.378,0.348,Moderate
22914,4.56,7.59,0.69,0.06,4.01,10.0,0.25,0.427,0.853,0.5,0.513,Moderate
22915,1.69,10.5,2.8,1.05,0.75,10.0,1.82,0.0,0.198,0.0,0.0,Low
22916,8.45,6.73,0.53,1.63,5.33,9.36,1.92,0.778,0.216,0.395,0.586,Moderate
22917,4.33,7.74,1.22,0.67,0.68,9.92,0.01,0.371,0.427,0.401,0.578,Moderate
22918,7.72,6.23,1.5,0.53,1.84,6.9,0.3,0.928,0.663,0.736,1.0,High
22919,7.88,6.37,0.0,0.36,4.21,4.71,0.0,0.796,0.863,0.716,0.993,High
22920,9.0,7.15,0.0,0.39,2.47,10.0,2.33,0.612,0.552,0.608,0.735,Moderate
22921,5.15,7.39,2.33,0.2,1.11,9.24,2.71,0.472,0.193,0.453,0.195,Moderate
22922,6.22,8.18,0.45,0.06,4.8,10.0,0.52,0.669,0.471,0.264,0.552,Moderate
22923,4.31,7.9,2.66,0.12,3.56,9.94,1.1,0.36,0.441,0.152,0.092,Low
22924,3.49,9.66,2.09,0.36,3.82,9.93,0.29,0.14,0.225,0.197,0.535,Moderate
22925,2.15,8.79,2.4,0.5,4.69,7.52,0.14,0.279,0.42,0.424,0.0,Moderate
22926,5.85,7.69,1.52,0.1,4.72,10.0,0.11,0.085,0.722,0.024,0.393,Moderate
22927,10.01,6.28,0.0,2.02,3.45,2.64,0.34,0.912,0.801,0.843,1.0,High
22928,5.21,8.28,0.46,0.01,2.29,10.0,1.33,0.507,0.558,0.447,0.351,Moderate
22929,6.08,7.83,2.09,0.92,4.59,8.46,0.45,0.385,0.387,0.398,0.339,Moderate
22930,4.04,7.55,1.75,1.09,5.42,9.74,0.54,0.326,0.35,0.136,0.478,Moderate
22931,6.66,9.5,1.98,0.16,0.5,10.0,0.37,0.062,0.349,0.384,0.349,Moderate
22932,4.16,9.12,3.38,3.16,3.29,10.0,0.31,0.0,0.177,0.06,0.0,Low
22933,4.27,9.36,0.85,2.58,1.38,10.0,0.53,0.2,0.531,0.306,0.091,Low
22934,5.24,9.27,0.87,0.38,6.48,9.16,0.63,0.0,0.421,0.061,0.0,Low
22935,3.64,8.44,4.42,0.88,3.38,9.42,0.29,0.0,0.467,0.0,0.0,Low
22936,8.37,7.82,0.44,0.36,3.57,8.5,0.71,0.649,0.479,0.371,0.434,Moderate
22937,9.86,7.82,1.42,2.58,5.14,10.0,2.35,0.758,0.328,0.458,0.893,High
22938,10.39,7.71,0.93,2.46,4.64,10.0,0.23,0.969,0.663,0.865,0.754,High
22939,5.85,8.81,1.61,0.41,1.97,9.46,0.36,0.355,0.289,0.416,0.373,Moderate
22940,8.27,6.81,1.37,0.28,3.11,9.76,0.03,0.35,0.505,0.432,0.346,Moderate
22941,10.17,7.71,4.31,1.38,2.19,8.69,1.36,0.506,0.122,0.146,0.659,Moderate
22942,9.27,5.4,0.0,2.31,1.6,3.98,1.03,1.0,0.723,1.0,1.0,High
22943,10.05,5.77,1.51,0.39,4.09,5.39,0.77,1.0,0.645,1.0,1.0,High
22944,3.56,6.37,1.6,0.35,4.64,4.75,0.03,0.841,0.702,0.472,1.0,High
22945,2.53,8.79,2.76,2.0,3.95,7.43,0.25,0.228,0.456,0.354,0.004,Low
22946,4.69,7.87,0.38,0.43,0.5,10.0,0.15,0.095,0.708,0.248,0.125,Moderate
22947,3.01,8.4,0.91,0.49,5.14,10.0,0.26,0.0,0.485,0.0,0.0,Low
22948,2.84,8.71,3.55,1.33,3.64,9.36,1.79,0.046,0.406,0.409,0.0,Low
22949,2.94,7.8,1.21,1.53,3.56,10.0,0.52,0.473,0.353,0.175,0.404,Moderate
22950,5.83,8.51,1.81,0.06,4.54,10.0,1.76,0.108,0.395,0.104,0.0,Low
22951,4.38,8.17,0.45,0.22,5.97,10.0,0.18,0.574,0.76,0.463,0.57,Moderate
22952,2.46,8.74,1.13,0.39,1.44,10.0,0.03,0.409,0.467,0.513,0.426,Moderate
22953,5.82,6.55,2.89,0.91,4.38,9.73,0.3,0.577,0.319,0.128,0.407,Moderate
22954,6.29,6.7,1.35,0.94,4.82,10.0,0.35,0.033,0.457,0.226,0.045,Moderate
22955,3.81,7.65,0.4,0.96,3.96,9.57,0.44,0.303,0.514,0.298,0.076,Low
22956,3.32,9.23,2.35,0.12,4.28,10.0,0.46,0.4,0.713,0.56,0.23,Moderate
22957,3.19,11.0,4.93,2.39,2.38,8.81,0.19,0.141,0.208,0.419,0.243,Moderate
22958,9.83,6.72,0.05,1.6,1.54,8.01,0.0,1.0,0.803,0.54,0.824,High
22959,5.87,8.65,0.0,0.04,6.03,9.84,0.42,0.376,0.438,0.393,0.325,Moderate
22960,4.75,9.12,2.58,0.1,3.02,10.0,0.41,0.0,0.429,0.307,0.201,Low
22961,2.48,7.43,3.62,0.01,3.62,9.05,0.61,0.284,0.1,0.312,0.403,Moderate
22962,7.64,8.4,1.69,0.07,1.35,8.64,0.33,0.447,0.482,0.37,0.569,Moderate
22963,4.42,8.63,3.99,0.28,2.3,10.0,1.33,0.0,0.34,0.311,0.0,Low
22964,7.37,8.42,1.39,0.52,6.46,9.33,0.25,0.834,0.694,0.547,0.807,High
22965,5.15,7.1,1.32,1.36,3.66,10.0,1.08,0.399,0.446,0.182,0.416,Moderate
22966,6.07,8.08,4.04,0.81,2.38,10.0,1.64,0.24,0.439,0.546,0.318,Moderate
22967,2.79,9.64,0.84,2.21,5.03,9.65,3.29,0.108,0.248,0.183,0.0,Low
22968,2.49,8.97,3.83,3.29,2.26,10.0,0.25,0.288,0.53,0.194,0.293,Moderate
22969,9.03,5.61,2.42,0.51,4.83,5.96,1.81,1.0,0.506,0.796,1.0,High
22970,4.45,6.62,0.66,0.42,7.62,9.77,0.09,0.977,0.748,0.775,1.0,High
22971,10.04,7.12,0.0,0.04,2.42,10.0,3.03,0.87,0.935,0.723,0.97,High
22972,6.4,8.26,0.0,0.48,4.71,10.0,1.01,0.0,0.543,0.216,0.112,Low
22973,3.75,7.92,2.01,1.8,7.56,9.71,0.37,0.639,0.39,0.6,0.77,High
22974,8.28,7.84,3.06,3.67,4.62,9.27,0.09,0.36,0.419,0.799,0.467,Moderate
22975,5.19,7.55,1.22,1.22,2.7,8.19,0.43,0.441,0.747,0.785,0.526,Moderate
22976,5.34,7.07,0.36,1.01,3.37,10.0,0.09,0.591,0.369,0.0,0.575,Moderate
22977,6.93,7.92,2.35,0.22,2.83,10.0,0.18,0.095,0.429,0.204,0.259,Moderate
22978,5.28,6.33,0.22,1.51,3.8,5.86,0.19,0.372,0.946,0.58,0.402,Moderate
22979,9.12,6.94,0.0,1.1,1.38,8.41,1.75,0.932,0.521,0.76,1.0,High
22980,8.28,5.33,2.63,0.34,3.36,2.43,0.37,1.0,0.429,1.0,1.0,High
22981,2.76,7.78,1.2,0.58,4.04,8.21,1.03,0.0,0.513,0.12,0.16,Low
22982,4.59,7.93,1.88,0.07,3.05,10.0,0.32,0.1,0.493,0.183,0.0,Low
22983,4.04,9.21,0.39,1.09,4.86,7.53,0.18,0.119,0.944,0.107,0.132,Moderate
22984,7.69,5.18,6.25,0.08,4.82,4.89,0.45,0.895,0.403,0.835,1.0,High
22985,3.15,9.55,2.03,0.95,4.65,9.34,1.42,0.0,0.535,0.131,0.0,Low
22986,3.04,10.04,0.7,1.14,3.69,10.0,0.11,0.889,0.81,0.794,0.691,Moderate
22987,8.49,7.19,1.3,2.91,3.1,8.15,2.69,0.56,0.487,0.464,0.73,High
22988,11.03,5.88,4.9,2.14,4.39,3.6,2.13,1.0,0.367,1.0,0.949,High
22989,4.86,8.2,0.6,1.52,2.8,10.0,0.06,0.328,0.654,0.622,0.271,Moderate
22990,6.54,6.2,2.28,2.02,2.86,6.84,0.08,0.611,0.274,0.361,0.298,Moderate
22991,2.71,8.92,2.3,2.77,5.73,9.23,0.33,0.772,0.792,0.32,0.423,Moderate
22992,8.76,7.16,0.1,0.05,2.27,10.0,0.49,0.705,0.549,0.669,1.0,High
